,n,const,sum,prod,simple_poly,horner_poly,bubble_sort,quicksort,timsort,matrix_dot
1882,1883.0,1.1444091796875e-06,3.342628479003906e-05,1.621246337890625e-05,0.005400466918945313,0.0033961772918701173,0.990959882736206,0.00011491775512695312,0.00010156631469726562,0.2011249542236328
1883,1884.0,1.1444091796875e-06,3.3903121948242185e-05,1.6164779663085937e-05,0.005341625213623047,0.003383016586303711,0.986943531036377,0.0001140594482421875,9.131431579589844e-05,0.18272089958190918
1884,1885.0,1.1920928955078125e-06,3.533363342285156e-05,1.811981201171875e-05,0.005458641052246094,0.0038220882415771484,0.9922823905944824,0.0001288890838623047,0.00010709762573242187,0.18078722953796386
1885,1886.0,1.33514404296875e-06,4.0912628173828124e-05,1.964569091796875e-05,0.006135749816894531,0.003937149047851562,1.0041945934295655,0.00011568069458007812,9.26971435546875e-05,0.1773709774017334
1886,1887.0,1.1920928955078125e-06,3.309249877929688e-05,1.654624938964844e-05,0.005305576324462891,0.0034069538116455076,0.9683780193328857,0.00011467933654785156,9.050369262695313e-05,0.17465624809265137
1887,1888.0,1.2874603271484376e-06,3.600120544433594e-05,1.850128173828125e-05,0.006178140640258789,0.0038023471832275392,1.0014485836029052,0.0001250743865966797,9.999275207519531e-05,0.21148619651794434
1888,1889.0,1.0967254638671874e-06,3.6716461181640625e-05,1.6641616821289062e-05,0.006022357940673828,0.0038338184356689455,0.974103593826294,0.00013484954833984376,9.112358093261718e-05,0.18731980323791503
1889,1890.0,1.1920928955078125e-06,3.690719604492188e-05,1.659393310546875e-05,0.005424022674560547,0.004204940795898437,0.9682573795318603,0.00013494491577148438,9.036064147949219e-05,0.16838221549987792
1890,1891.0,1.0013580322265625e-06,3.35693359375e-05,1.6021728515625e-05,0.0053460121154785155,0.0033765792846679687,1.0094366550445557,0.00012650489807128907,9.984970092773438e-05,0.1868138790130615
1891,1892.0,1.239776611328125e-06,3.2567977905273436e-05,1.583099365234375e-05,0.005366706848144531,0.003369140625,0.9570765018463134,0.00011477470397949218,9.198188781738282e-05,0.17527360916137696
1892,1893.0,1.1920928955078125e-06,3.309249877929688e-05,1.5544891357421876e-05,0.005352544784545899,0.003374004364013672,0.936553955078125,0.00011653900146484375,9.741783142089844e-05,0.1770340919494629
1893,1894.0,1.049041748046875e-06,3.314018249511719e-05,1.56402587890625e-05,0.005413484573364258,0.003365755081176758,0.9356422424316406,0.00011577606201171876,9.469985961914062e-05,0.1712822437286377
1894,1895.0,1.0967254638671874e-06,3.5810470581054685e-05,1.6164779663085937e-05,0.005364179611206055,0.0034470558166503906,0.9404680252075195,0.00012297630310058593,9.059906005859375e-05,0.16958270072937012
1895,1896.0,1.049041748046875e-06,3.399848937988281e-05,1.587867736816406e-05,0.005372238159179687,0.0033827304840087892,0.9467868328094482,0.00012183189392089844,9.808540344238281e-05,0.18552217483520508
1896,1897.0,1.430511474609375e-06,3.595352172851563e-05,1.683235168457031e-05,0.005440855026245117,0.003374528884887695,0.9389012336730957,0.00012087821960449219,9.098052978515626e-05,0.16978535652160645
1897,1898.0,1.1920928955078125e-06,3.461837768554687e-05,1.6021728515625e-05,0.005437183380126953,0.003419923782348633,0.9522311210632324,0.00012044906616210937,9.121894836425782e-05,0.19055047035217285
1898,1899.0,1.1444091796875e-06,3.461837768554687e-05,1.7404556274414062e-05,0.005894660949707031,0.003446197509765625,1.0095932960510254,0.00011730194091796875,0.00010523796081542968,0.21314339637756347
1899,1900.0,1.430511474609375e-06,4.8828125e-05,2.3889541625976563e-05,0.007348966598510742,0.0038419246673583986,0.9729612827301025,0.00011835098266601562,9.274482727050781e-05,0.1843888282775879
1900,1901.0,1.049041748046875e-06,3.3521652221679686e-05,1.888275146484375e-05,0.005402565002441406,0.003426074981689453,0.9396456718444824,0.00012226104736328124,9.784698486328124e-05,0.18424415588378906
1901,1902.0,1.239776611328125e-06,3.647804260253906e-05,2.2840499877929687e-05,0.005516862869262696,0.0034910202026367187,0.9534052848815918,0.00011487007141113282,9.365081787109375e-05,0.1880415439605713
1902,1903.0,1.0013580322265625e-06,3.3807754516601565e-05,1.6641616821289062e-05,0.005668020248413086,0.0035734176635742188,0.9995283603668212,0.00011706352233886719,9.746551513671875e-05,0.2005396842956543
1903,1904.0,1.3828277587890625e-06,3.9005279541015624e-05,1.8644332885742188e-05,0.00614166259765625,0.004157447814941406,1.0264970779418945,0.00012216567993164062,9.050369262695313e-05,0.18435368537902833
1904,1905.0,1.0967254638671874e-06,3.8242340087890626e-05,1.845359802246094e-05,0.005553483963012695,0.0036663055419921876,1.0192178249359132,0.00013222694396972657,9.617805480957031e-05,0.18721699714660645
1905,1906.0,1.1444091796875e-06,3.371238708496094e-05,1.6021728515625e-05,0.005463838577270508,0.003464794158935547,1.0129870414733886,0.00011992454528808594,9.760856628417968e-05,0.20213546752929687
1906,1907.0,1.621246337890625e-06,4.138946533203125e-05,1.86920166015625e-05,0.007032585144042969,0.005758047103881836,1.178873109817505,0.0001475811004638672,0.00010328292846679687,0.2876911163330078
1907,1908.0,1.33514404296875e-06,3.838539123535156e-05,1.8215179443359376e-05,0.005977106094360351,0.003819179534912109,1.1244959354400634,0.00012502670288085937,0.00010066032409667968,0.24580163955688478
1908,1909.0,1.2874603271484376e-06,3.8957595825195314e-05,2.0742416381835938e-05,0.005998802185058594,0.003928709030151367,0.9599849224090576,0.00012021064758300781,9.016990661621093e-05,0.17161202430725098
1909,1910.0,1.049041748046875e-06,3.39508056640625e-05,1.9979476928710937e-05,0.005519962310791016,0.0037984371185302733,1.0322761535644531,0.0001419544219970703,9.417533874511719e-05,0.17743005752563476
1910,1911.0,1.0967254638671874e-06,3.4332275390625e-05,1.7595291137695312e-05,0.005524063110351562,0.003400373458862305,1.056100034713745,0.00011968612670898438,9.326934814453125e-05,0.19394912719726562
1911,1912.0,1.2874603271484376e-06,3.490447998046875e-05,1.7118453979492187e-05,0.005986928939819336,0.0036537647247314453,0.9789429187774659,0.0001293182373046875,9.121894836425782e-05,0.17710471153259277
1912,1913.0,1.2874603271484376e-06,4.0149688720703126e-05,1.873970031738281e-05,0.006854438781738281,0.0038448333740234374,1.0732420444488526,0.00012536048889160155,0.00010156631469726562,0.21422419548034669
1913,1914.0,1.239776611328125e-06,3.3855438232421875e-05,1.6689300537109375e-05,0.005688333511352539,0.003979825973510742,1.0630512714385987,0.00012421607971191406,9.679794311523438e-05,0.18269481658935546
1914,1915.0,1.2874603271484376e-06,3.652572631835937e-05,1.8262863159179686e-05,0.0062008857727050785,0.004535007476806641,1.0979880809783935,0.00012645721435546874,0.00010395050048828125,0.2630625247955322
1915,1916.0,1.33514404296875e-06,3.5810470581054685e-05,1.7404556274414062e-05,0.005742692947387695,0.0034038066864013673,1.0342671394348144,0.00013446807861328125,0.0001266956329345703,0.22411541938781737
1916,1917.0,1.2874603271484376e-06,3.681182861328125e-05,1.6450881958007812e-05,0.005536270141601562,0.0034137248992919924,0.9760116577148438,0.00012073516845703124,9.646415710449219e-05,0.1787799835205078
1917,1918.0,1.2874603271484376e-06,3.647804260253906e-05,1.7881393432617188e-05,0.006009292602539062,0.003485298156738281,0.9771775245666504,0.00013527870178222656,9.865760803222657e-05,0.17745213508605956
1918,1919.0,2.09808349609375e-06,4.200935363769531e-05,1.5735626220703125e-05,0.005514860153198242,0.0034704685211181642,1.0211452960968017,0.0001331329345703125,0.00010218620300292969,0.20251045227050782
1919,1920.0,1.1920928955078125e-06,3.4236907958984374e-05,1.5497207641601562e-05,0.005532169342041015,0.0036386966705322264,1.055762815475464,0.00011892318725585938,0.00010042190551757812,0.18790273666381835
1920,1921.0,1.71661376953125e-06,4.1484832763671875e-05,2.036094665527344e-05,0.006538534164428711,0.004414081573486328,1.1511810779571534,0.00012159347534179688,0.00010457038879394532,0.24154400825500488
1921,1922.0,1.1920928955078125e-06,3.681182861328125e-05,2.0599365234375e-05,0.005766916275024414,0.0035732746124267577,1.0409412860870362,0.00011768341064453126,0.0001117706298828125,0.1951751708984375
1922,1923.0,1.1920928955078125e-06,3.85284423828125e-05,1.9598007202148438e-05,0.006971931457519532,0.0036914825439453127,1.026855707168579,0.00013055801391601563,9.770393371582032e-05,0.22123990058898926
1923,1924.0,1.52587890625e-06,4.4298171997070315e-05,1.9788742065429688e-05,0.006115388870239258,0.003991413116455078,1.0397379875183106,0.00011692047119140624,9.403228759765624e-05,0.1940463066101074
1924,1925.0,1.239776611328125e-06,3.6382675170898436e-05,1.735687255859375e-05,0.005452156066894531,0.003988885879516601,1.0016330242156983,0.0001224994659423828,9.407997131347657e-05,0.20422964096069335
1925,1926.0,1.2874603271484376e-06,3.681182861328125e-05,1.6069412231445314e-05,0.005419635772705078,0.0034078121185302734,1.0331955909729005,0.0001312255859375,9.303092956542968e-05,0.19169325828552247
1926,1927.0,1.0013580322265625e-06,3.3521652221679686e-05,1.5974044799804688e-05,0.005513381958007812,0.0039032459259033202,1.0381489753723145,0.00013780593872070312,0.00010156631469726562,0.21077065467834472
1927,1928.0,1.1920928955078125e-06,3.4475326538085936e-05,1.6689300537109375e-05,0.005491113662719727,0.003452491760253906,1.03865385055542,0.00011467933654785156,0.00010209083557128906,0.204988431930542
1928,1929.0,1.3828277587890625e-06,4.2104721069335936e-05,1.888275146484375e-05,0.005965280532836914,0.0036017894744873047,1.0388248920440675,0.0001262664794921875,0.00010094642639160156,0.19721689224243164
1929,1930.0,1.2874603271484376e-06,3.7288665771484376e-05,1.8262863159179686e-05,0.007094717025756836,0.0035668373107910155,1.032737922668457,0.00012974739074707032,9.965896606445312e-05,0.19944257736206056
1930,1931.0,1.430511474609375e-06,3.7336349487304686e-05,1.6880035400390624e-05,0.005453968048095703,0.003492307662963867,1.0384419918060304,0.00011782646179199218,9.341239929199219e-05,0.20358037948608398
1931,1932.0,1.1920928955078125e-06,3.399848937988281e-05,1.583099365234375e-05,0.005439186096191406,0.0034512042999267577,1.0305684566497804,0.00012598037719726562,0.00010609626770019531,0.19418106079101563
1932,1933.0,1.52587890625e-06,4.796981811523437e-05,2.0122528076171876e-05,0.006706619262695312,0.003434419631958008,1.0373757839202882,0.00011720657348632813,9.222030639648438e-05,0.20746345520019532
1933,1934.0,3.0517578125e-06,4.639625549316406e-05,2.417564392089844e-05,0.009364557266235352,0.005269622802734375,1.1118430137634276,0.00012755393981933594,0.00010042190551757812,0.22239389419555664
1934,1935.0,1.71661376953125e-06,4.858970642089844e-05,2.0885467529296874e-05,0.006368589401245117,0.004038619995117188,1.1744779109954835,0.0001244068145751953,0.00010809898376464843,0.24197349548339844
1935,1936.0,3.337860107421875e-06,5.397796630859375e-05,2.288818359375e-05,0.008217191696166993,0.005434560775756836,1.295551061630249,0.00014462471008300782,0.00010294914245605469,0.24740076065063477
1936,1937.0,2.09808349609375e-06,4.420280456542969e-05,2.0170211791992186e-05,0.007144355773925781,0.0046307086944580075,1.1142487525939941,0.00012216567993164062,9.288787841796876e-05,0.20851807594299315
1937,1938.0,1.1920928955078125e-06,3.3903121948242185e-05,1.6069412231445314e-05,0.005584192276000976,0.0035545825958251953,1.0152739048004151,0.00012121200561523437,9.870529174804688e-05,0.1999898910522461
1938,1939.0,1.3828277587890625e-06,3.92913818359375e-05,1.873970031738281e-05,0.006423664093017578,0.003823089599609375,1.0462635517120362,0.00011925697326660156,9.546279907226562e-05,0.224837064743042
1939,1940.0,1.3828277587890625e-06,4.673004150390625e-05,1.7023086547851564e-05,0.006170940399169922,0.0037520408630371095,1.0219910621643067,0.00011830329895019531,0.000101470947265625,0.20279974937438966
1940,1941.0,1.2874603271484376e-06,3.7622451782226565e-05,1.9121170043945313e-05,0.005988645553588867,0.0037442684173583985,1.1467978477478027,0.00011844635009765625,9.493827819824218e-05,0.1994563579559326
1941,1942.0,1.1920928955078125e-06,3.643035888671875e-05,1.8072128295898437e-05,0.007128381729125976,0.004157018661499023,1.119554376602173,0.00012831687927246095,0.0001110076904296875,0.2324054718017578
1942,1943.0,1.1444091796875e-06,3.342628479003906e-05,1.5497207641601562e-05,0.005722999572753906,0.003526163101196289,1.0505094051361084,0.00011696815490722657,0.00010404586791992187,0.19144892692565918
1943,1944.0,1.239776611328125e-06,3.342628479003906e-05,1.7833709716796874e-05,0.0056285858154296875,0.0035105228424072267,1.041356611251831,0.0001155853271484375,9.369850158691406e-05,0.19487957954406737
1944,1945.0,1.430511474609375e-06,4.448890686035156e-05,1.8215179443359376e-05,0.006077909469604492,0.0037070751190185548,1.0641661643981934,0.00011625289916992188,9.531974792480469e-05,0.20362510681152343
1945,1946.0,1.9550323486328123e-06,4.405975341796875e-05,1.697540283203125e-05,0.00565185546875,0.0035409450531005858,1.0285795211791993,0.00011882781982421874,9.837150573730469e-05,0.206070613861084
1946,1947.0,1.0967254638671874e-06,3.809928894042969e-05,1.6355514526367186e-05,0.005666542053222656,0.003574085235595703,1.0659491539001464,0.00012140274047851562,9.489059448242188e-05,0.19879884719848634
1947,1948.0,1.33514404296875e-06,3.361701965332031e-05,1.71661376953125e-05,0.005698251724243164,0.0036104679107666015,1.1262303352355958,0.00012183189392089844,0.0001041412353515625,0.21705245971679688
1948,1949.0,1.0967254638671874e-06,3.428459167480469e-05,1.7261505126953126e-05,0.005674314498901367,0.003524160385131836,1.053532314300537,0.0001327037811279297,0.00010428428649902343,0.22278079986572266
1949,1950.0,9.5367431640625e-07,3.35693359375e-05,1.5735626220703125e-05,0.00559077262878418,0.0035266876220703125,1.009958553314209,0.0001381397247314453,0.00010309219360351562,0.2037733554840088
1950,1951.0,1.33514404296875e-06,3.6382675170898436e-05,1.9216537475585936e-05,0.005549287796020508,0.003521251678466797,1.1147342681884767,0.000131988525390625,0.00011000633239746093,0.22196488380432128
1951,1952.0,1.3828277587890625e-06,3.7097930908203124e-05,1.79290771484375e-05,0.007032585144042969,0.004372692108154297,1.0560373306274413,0.00011897087097167969,9.865760803222657e-05,0.20193848609924317
1952,1953.0,1.1920928955078125e-06,3.7384033203125e-05,2.1409988403320312e-05,0.005900907516479492,0.0049015522003173825,1.0837942123413087,0.00012674331665039063,9.732246398925781e-05,0.23702807426452638
1953,1954.0,1.1444091796875e-06,3.437995910644531e-05,1.5926361083984374e-05,0.005566549301147461,0.0038277149200439454,1.2030070304870606,0.00012774467468261718,9.899139404296875e-05,0.22690868377685547
1954,1955.0,1.52587890625e-06,3.9625167846679685e-05,1.8644332885742188e-05,0.006640577316284179,0.004054594039916992,1.1420421600341797,0.00013766288757324218,9.274482727050781e-05,0.2204638957977295
1955,1956.0,1.239776611328125e-06,4.105567932128906e-05,1.5687942504882812e-05,0.005568027496337891,0.003518962860107422,1.0948289394378663,0.0001380443572998047,0.00011591911315917968,0.22787275314331054
1956,1957.0,2.47955322265625e-06,4.029273986816406e-05,1.6498565673828126e-05,0.005535125732421875,0.003500843048095703,1.04006028175354,0.00012230873107910156,0.00010161399841308593,0.18860454559326173
1957,1958.0,1.0967254638671874e-06,3.39508056640625e-05,1.6307830810546876e-05,0.005524921417236328,0.003469562530517578,1.026144552230835,0.00012302398681640625,9.541511535644531e-05,0.2039844036102295
1958,1959.0,1.0967254638671874e-06,3.647804260253906e-05,1.71661376953125e-05,0.006360006332397461,0.003925800323486328,1.026098871231079,0.00012922286987304688,9.870529174804688e-05,0.20804910659790038
1959,1960.0,1.0013580322265625e-06,3.461837768554687e-05,1.6641616821289062e-05,0.005559492111206055,0.0034958362579345704,1.021968126296997,0.0001262664794921875,9.522438049316406e-05,0.1840968132019043
1960,1961.0,1.1444091796875e-06,5.278587341308594e-05,1.6355514526367186e-05,0.005577230453491211,0.0034983158111572266,1.0378498554229736,0.00011949539184570312,9.527206420898438e-05,0.20350193977355957
1961,1962.0,1.0967254638671874e-06,3.452301025390625e-05,1.5783309936523438e-05,0.0055463314056396484,0.0036468029022216795,1.0310720443725585,0.00012865066528320313,0.00010447502136230468,0.20509023666381837
1962,1963.0,1.2874603271484376e-06,3.3903121948242185e-05,1.5783309936523438e-05,0.005573749542236328,0.003508138656616211,1.0330852031707765,0.00011725425720214844,9.417533874511719e-05,0.19119277000427246
1963,1964.0,1.0967254638671874e-06,3.428459167480469e-05,1.587867736816406e-05,0.005562591552734375,0.0034743785858154298,1.0270005226135255,0.00013265609741210937,9.365081787109375e-05,0.20580697059631348
